Geneid,Symbol,Caudate_TWAS.Z,Caudate_FDR,Caudate_GWAS.SNP,DLPFC_TWAS.Z,DLPFC_FDR,DLPFC_GWAS.SNP,HIPPO_TWAS.Z,HIPPO_FDR,HIPPO_GWAS.SNP
ENSG00000246067,RAB30-AS1,0.178499248133385,0.9460702719903497,Other,-0.01782,0.99470960618329,Other,-0.441199,0.868979774535809,Other
ENSG00000231500,RPS18,0.177076674492646,0.9460702719903497,Risk SNP,,,,,,
ENSG00000106648,GALNTL5,0.179253652142966,0.9460702719903497,Other,-0.79222,0.717521712538226,Other,,,
ENSG00000172765,TMCC1,-0.177561290884501,0.9460702719903497,Other,0.44836,0.864743849493488,Other,,,
ENSG00000102452,NALCN,-0.177761186756349,0.9460702719903497,Other,-0.9789,0.649601156069364,Other,,,
ENSG00000070759,TESK2,-0.176729576658706,0.9461741752875872,Other,,,,-0.60867,0.804586810730253,Other
ENSG00000214783,ENSG00000214783,-0.17623244072464,0.9464077465585397,Other,,,,,,
ENSG00000138670,RASGEF1B,0.175984312154925,0.9464260448086844,Other,,,,,,
ENSG00000228956,SATB1-AS1,0.174588912003818,0.9466512066952032,Other,,,,,,
ENSG00000184923,NUTM2A,-0.174953532322526,0.9466512066952032,Other,,,,,,
ENSG00000085511,MAP3K4,-0.174691692311399,0.9466512066952032,Other,1.835858,0.28460109460516,Other,,,
ENSG00000136819,C9orf78,0.174728907477761,0.9466512066952032,Other,,,,,,
ENSG00000153721,CNKSR3,-0.175297800052803,0.9466512066952032,Other,-1.161707,0.567902748414376,Other,,,
ENSG00000164944,KIAA1429,0.173341352537073,0.9475325204632696,Other,,,,,,
ENSG00000110074,FOXRED1,0.172931215388197,0.947690556129268,Other,-0.11216,0.966164054942929,Other,-0.11018,0.9703113964687,Other
ENSG00000186160,CYP4Z1,-0.172391163864173,0.9477231620419924,Other,,,,,,
ENSG00000084090,STARD7,-0.172589342304826,0.9477231620419924,Other,0.965283,0.654391708363117,Other,,,
ENSG00000237082,COX5BP6,0.172212061978821,0.9477231620419924,Other,-0.6456,0.788350789692436,Other,-0.0951,0.976696706192359,Other
ENSG00000277007,ENSG00000277007,-0.171470707251237,0.9479010582267838,Other,,,,,,
ENSG00000187720,THSD4,0.171476579838721,0.9479010582267838,Other,,,,,,
ENSG00000162408,NOL9,0.171324523859986,0.9479010582267838,Other,,,,,,
ENSG00000258430,ENSG00000258430,0.170637646357102,0.9482976132469508,Other,0.0324,0.992281732020071,Other,,,
ENSG00000230385,ENSG00000230385,-0.169937333198428,0.94870566195164,Other,,,,1.68338,0.343383629560337,Other
ENSG00000117480,FAAH,-0.169296181336252,0.9490625925821056,Other,,,,,,
ENSG00000137266,SLC22A23,0.168097853141788,0.9498999238305263,Other,0.182007,0.946087096774194,Other,0.7259,0.753536842105263,Other
ENSG00000144214,LYG1,0.167554580181874,0.950172229973274,Other,0.395306,0.882673327137546,Other,,,
ENSG00000163785,RYK,0.16695526898268,0.9502966027960716,Other,0.24489,0.927263466778453,Other,0.14058,0.96097306122449,Other
ENSG00000204219,TCEA3,0.167034708065989,0.9502966027960716,Other,0.218,0.933778234931084,Other,0.44292,0.868236894492369,Other
ENSG00000125991,ERGIC3,0.164933866396531,0.9506324528868766,Other,-0.0347,0.991165178571429,Other,-0.25408,0.933496768507638,Other
ENSG00000204070,SYS1,0.165673597295488,0.9506324528868766,Other,,,,,,
ENSG00000117305,HMGCL,-0.164545161643069,0.9506324528868766,Other,0.346,0.895871949854488,Other,-0.40607,0.882203691709845,Other
ENSG00000227869,ENSG00000227869,0.164290140728515,0.9506324528868766,Other,,,,,,
ENSG00000197345,MRPL21,0.165921246462616,0.9506324528868766,Other,0.19612,0.941331030278399,Other,0.327359,0.917104593420236,Other
ENSG00000163291,PAQR3,-0.165285846978698,0.9506324528868766,Other,,,,,,
ENSG00000226747,ENSG00000226747,0.164635867332626,0.9506324528868766,Other,,,,0.04691,0.989369930250581,Other
ENSG00000125375,ATP5S,0.165527881671839,0.9506324528868766,Other,,,,0.24735,0.935833089739842,Other
ENSG00000132953,XPO4,-0.16433525852822,0.9506324528868766,Other,,,,,,
ENSG00000143353,LYPLAL1,0.164294454840813,0.9506324528868766,Other,,,,,,
ENSG00000221882,OR3A2,-0.164007353553614,0.9506800213804504,Other,-0.38831,0.884520573277855,Other,0.014,0.996769640141916,Other
ENSG00000230448,LINC00276,0.162749126237631,0.9515668817484422,Other,,,,,,
ENSG00000182247,UBE2E2,0.161980956667516,0.9520319211277416,Other,,,,,,
ENSG00000168264,IRF2BP2,-0.160410463513863,0.9531871834903388,Other,,,,,,
ENSG00000197562,RAB40C,0.16017865955686,0.9531904778301336,Other,,,,,,
ENSG00000262621,ENSG00000262621,0.157886231579419,0.9539963743715996,Other,0.57979,0.818730799893702,Other,-0.41036,0.881340363400389,Other
ENSG00000131697,NPHP4,0.157746598368662,0.9539963743715996,Other,0.25,0.925982308340354,Other,-0.41729,0.878866296175221,Other
ENSG00000169247,SH3TC2,-0.157187800399298,0.9539963743715996,Other,-0.2282,0.932042297325316,Other,-0.48715,0.854257965056526,Other
ENSG00000113319,RASGRF2,0.157398642707682,0.9539963743715996,Other,,,,,,
ENSG00000268379,ENSG00000268379,0.157376744755178,0.9539963743715996,Other,-0.449066,0.864255432158378,Other,-0.64964,0.785655436447167,Other
ENSG00000127311,HELB,0.158758245456905,0.9539963743715996,Other,0.06745,0.981448145344436,Other,0.15976,0.955662262592898,Other
ENSG00000272375,ENSG00000272375,-0.156961109852096,0.9539963743715996,Other,-1.0094,0.637157816561456,Other,-1.09645,0.59524177631579,Other
ENSG00000087206,UIMC1,0.157414307841269,0.9539963743715996,Other,,,,,,
ENSG00000015133,CCDC88C,0.157,0.9539963743715996,Other,-0.5393,0.830861239119304,Other,,,
ENSG00000164938,TP53INP1,0.158965007804984,0.9539963743715996,Other,,,,,,
ENSG00000152223,EPG5,-0.155826585610717,0.954774962754687,Other,-0.35556,0.89446418079096,Other,-0.7906,0.724468955857385,Other
ENSG00000075336,TIMM21,0.154895071027649,0.9552173970789628,Other,,,,,,
ENSG00000148814,LRRC27,-0.154854988098444,0.9552173970789628,Other,,,,,,
ENSG00000162946,DISC1,-0.154373195533492,0.9554350853206371,Other,,,,,,
ENSG00000279970,ENSG00000279970,0.154015179664669,0.9555464504433248,Other,,,,,,
ENSG00000213614,HEXA,-0.153057589171415,0.9561344230198416,Other,,,,,,
ENSG00000174080,CTSF,-0.152705179413115,0.9561344230198416,Other,,,,,,
ENSG00000110756,HPS5,0.152602290526961,0.9561344230198416,Other,,,,,,
ENSG00000235478,ENSG00000235478,0.152188290004528,0.9561344230198416,Other,,,,,,
ENSG00000136051,KIAA1033,0.152336546576573,0.9561344230198416,Other,,,,,,
ENSG00000154493,C10orf90,-0.151833516974801,0.9562428291558072,Other,,,,,,
ENSG00000002016,RAD52,-0.151476362100312,0.9563532499673676,Other,-1.31509,0.504956393924547,Other,-1.34122,0.493696551724138,Other
ENSG00000018699,TTC27,-0.150317103481369,0.9569554966823316,Other,0.069577,0.980967619768983,Other,-0.48651,0.854257965056526,Other
ENSG00000270021,ENSG00000270021,-0.150395435675481,0.9569554966823316,Other,0.7804,0.722846317065778,Other,0.47154,0.858762372881356,Other
ENSG00000230715,ENSG00000230715,0.148826982057611,0.9572532961135212,Other,1.90543,0.26274674556213,Other,1.4134,0.463738745387454,Other
ENSG00000171130,ATP6V0E2,-0.148893249284323,0.9572532961135212,Other,,,,-0.0433,0.990401290322581,Other
ENSG00000207425,ENSG00000207425,-0.149152721382869,0.9572532961135212,Other,,,,-2.97223,0.0459840625,Other
ENSG00000164506,STXBP5,-0.149505856033641,0.9572532961135212,Other,-0.944172,0.665010548523207,Other,,,
ENSG00000259520,ENSG00000259520,0.14925933669712,0.9572532961135212,Other,0.26154,0.921598136777472,Other,0.3846,0.892406209987196,Other
ENSG00000204519,ZNF551,0.148234629868422,0.9575649400469772,Other,,,,,,
ENSG00000162804,SNED1,0.147963231641622,0.9576016026169428,Other,-1.39618,0.467835602094241,Other,,,
ENSG00000114378,HYAL1,0.147426941151299,0.9578651026892118,Other,,,,,,
ENSG00000107521,HPS1,-0.146866874533737,0.9579531098444106,Other,,,,,,
ENSG00000267383,ENSG00000267383,0.147004941235843,0.9579531098444106,Risk SNP,1.917223,0.259302827763496,Risk SNP,,,
ENSG00000164100,NDST3,-0.146571274071676,0.9580104260886846,Other,,,,,,
ENSG00000138316,ADAMTS14,-0.144630107024131,0.9583635816463244,Other,-0.4249,0.87228408821437,Other,-0.45161,0.864046651116295,Other
ENSG00000108381,ASPA,0.144391749077885,0.9583635816463244,Other,-0.19511,0.941331030278399,Other,-0.6123,0.802233843855062,Other
ENSG00000182481,KPNA2,-0.145111350654053,0.9583635816463244,Other,,,,-0.2697,0.930409928656361,Other
ENSG00000163629,PTPN13,-0.144360392011165,0.9583635816463244,Other,0.83271,0.707298502707869,Other,0.713712,0.759274517684888,Other
ENSG00000159337,PLA2G4D,0.144656150929636,0.9583635816463244,Other,,,,,,
ENSG00000123297,TSFM,-0.144742270623299,0.9583635816463244,Other,-0.13991,0.959673485444532,Other,,,
ENSG00000166224,SGPL1,-0.144329211202178,0.9583635816463244,Other,,,,,,
ENSG00000100068,LRP5L,0.144783540167852,0.9583635816463244,Other,,,,,,
ENSG00000129946,SHC2,0.143867302865588,0.9585629479135328,Other,1.099259,0.597876503608661,Other,,,
ENSG00000267107,PCAT19,0.142412859356265,0.9587400820557848,Other,,,,,,
ENSG00000150459,SAP18,-0.141373199956234,0.9587400820557848,Other,,,,,,
ENSG00000196357,ZNF565,0.142685698628752,0.9587400820557848,Other,-2.079038,0.20550667996012,Other,-1.523719,0.417601312551272,Other
ENSG00000197226,TBC1D9B,0.142308945926009,0.9587400820557848,Other,2.1049,0.197867689161554,Other,2.30291,0.157453717472119,Other
ENSG00000134121,CHL1,0.143243404269697,0.9587400820557848,Other,-1.87034,0.273210064935065,Other,,,
ENSG00000134285,FKBP11,0.142139942937559,0.9587400820557848,Other,-0.00412,0.9986395030148,Other,0.05324,0.988318028534371,Other
ENSG00000153246,PLA2R1,0.141413479829011,0.9587400820557848,Other,,,,,,
ENSG00000117069,ST6GALNAC5,0.143093458313924,0.9587400820557848,Other,,,,,,
ENSG00000215790,SLC35E2,-0.142,0.9587400820557848,Other,,,,,,
ENSG00000236197,ENSG00000236197,0.141651422630984,0.9587400820557848,Other,,,,,,
ENSG00000273036,FAM95C,-0.141051202401315,0.958819725070462,Other,,,,,,
ENSG00000198155,ZNF876P,0.140779874098651,0.9588561264912974,Other,-0.16586,0.949965262527451,Other,-0.225157,0.945098005203816,Other
ENSG00000165568,AKR1E2,-0.140202175344179,0.9591311974340172,Other,0.5063,0.843914113510799,Other,-0.14054,0.96097306122449,Other
ENSG00000204851,PNMAL2,-0.14,0.9591311974340172,Other,-1.167367,0.566139396515087,Other,,,
ENSG00000117595,IRF6,-0.13723458949202,0.9595388047368708,Other,,,,,,
ENSG00000205084,TMEM231,-0.137368885894349,0.9595388047368708,Other,-0.90839,0.678954746512419,Other,,,
ENSG00000154227,CERS3,-0.13772715390766,0.9595388047368708,Other,,,,,,
ENSG00000106610,STAG3L4,0.137242916025171,0.9595388047368708,Other,0.17263,0.948617664730623,Other,0.871,0.695115157032317,Other
ENSG00000132305,IMMT,-0.137897385174664,0.9595388047368708,Other,,,,,,
ENSG00000166199,ALKBH3,-0.138872085497813,0.9595388047368708,Other,0.06608,0.982299716177862,Other,-0.095367,0.976696706192359,Other
ENSG00000279263,OR2L8,0.138514594488517,0.9595388047368708,Other,-0.323,0.901581128747795,Other,0.42952,0.874180980585719,Other
ENSG00000279536,ENSG00000279536,-0.138726537656017,0.9595388047368708,Other,-0.72932,0.749372836608976,Other,-0.7624,0.73721612635079,Other
ENSG00000135052,GOLM1,-0.137681747307089,0.9595388047368708,Other,,,,,,
ENSG00000226409,ENSG00000226409,0.138088610484477,0.9595388047368708,Other,,,,,,
ENSG00000132970,WASF3,-0.136967499569794,0.9595714789930468,Other,-1.2486,0.533111926605505,Other,-1.1499,0.571201761768083,Other
ENSG00000186615,KTN1-AS1,0.136341048594525,0.9599099978909214,Other,,,,,,
ENSG00000267723,ENSG00000267723,0.135890626900944,0.9600986235091508,Other,,,,,,
ENSG00000248008,NRAV,0.134202866713082,0.9601720090244056,Other,,,,,,
ENSG00000237840,FAM21FP,-0.135085585591872,0.9601720090244056,Other,,,,,,
ENSG00000223561,ENSG00000223561,0.134829154256338,0.9601720090244056,Other,,,,,,
ENSG00000100413,POLR3H,0.134248887716177,0.9601720090244056,Risk SNP,,,,,,
ENSG00000101474,APMAP,-0.134204016201385,0.9601720090244056,Other,,,,,,
ENSG00000226191,CLK3P2,-0.134431558551569,0.9601720090244056,Other,,,,,,
ENSG00000144596,GRIP2,-0.135436023861696,0.9601720090244056,Other,,,,,,
ENSG00000074370,ATP2A3,-0.133666835414037,0.960433143151297,Other,,,,,,
ENSG00000139173,TMEM117,0.132007390319852,0.9608193166975612,Other,,,,,,
ENSG00000186088,GSAP,0.132279653095736,0.9608193166975612,Other,0.12652,0.961998438414991,Other,,,
ENSG00000205583,STAG3L1,0.132902160870047,0.9608193166975612,Other,,,,,,
ENSG00000249328,ENSG00000249328,0.131378206482774,0.9608193166975612,Other,,,,,,
ENSG00000181751,C5orf30,-0.130881964860754,0.9608193166975612,Other,,,,,,
ENSG00000240677,MYL6P4,-0.132055684490301,0.9608193166975612,Other,,,,-0.7597,0.737336789713812,Other
ENSG00000196683,TOMM7,-0.130999031916657,0.9608193166975612,Other,,,,,,
ENSG00000141994,DUS3L,0.131385102016122,0.9608193166975612,Other,0.288085,0.91346971330028,Other,,,
ENSG00000273080,ENSG00000273080,-0.132118243145006,0.9608193166975612,Other,,,,,,
ENSG00000128833,MYO5C,0.131692597911507,0.9608193166975612,Other,,,,,,
ENSG00000014257,ACPP,-0.13069510254428,0.9608193166975612,Other,,,,,,
ENSG00000216753,HMGA1P7,-0.129325043595447,0.96110908082379,Other,,,,,,
ENSG00000170419,VSTM2A,0.129269273081066,0.96110908082379,Other,,,,,,
ENSG00000187764,SEMA4D,-0.129652990037397,0.96110908082379,Other,0.0923,0.972104940635772,Other,,,
ENSG00000175352,NRIP3,0.129607494695069,0.96110908082379,Other,,,,,,
ENSG00000164627,KIF6,-0.128980427872819,0.96110908082379,Other,-0.520758,0.837412240768842,Other,,,
ENSG00000108021,FAM208B,-0.129158485158147,0.96110908082379,Other,,,,,,
ENSG00000164164,OTUD4,-0.128386409103091,0.96141852569652,Other,,,,,,
ENSG00000226578,ENSG00000226578,0.127592281235385,0.9615041985318824,Other,,,,,,
ENSG00000133302,SLF1,-0.127369741996618,0.9615041985318824,Other,,,,,,
ENSG00000260398,ENSG00000260398,-0.127861164035157,0.9615041985318824,Other,,,,,,
ENSG00000188269,OR7A5,0.127410803585892,0.9615041985318824,Other,,,,,,
ENSG00000165478,HEPACAM,0.126358694167067,0.9621664590166952,Risk SNP,,,,,,
ENSG00000178226,PRSS36,-0.125754022895788,0.9624845033435898,Other,,,,,,
ENSG00000150201,FXYD4,0.125465389928828,0.962534930419414,Other,,,,,,
ENSG00000155085,AK9,-0.12425866177929,0.9633624189903144,Other,-0.400208,0.880442424242424,Other,-0.8727,0.694569539443685,Other
ENSG00000063127,SLC6A16,-0.122872806074977,0.9642578334497732,Risk SNP,,,,,,
ENSG00000261556,SMG1P7,-0.122742065254832,0.9642578334497732,Other,,,,,,
ENSG00000236556,ENSG00000236556,-0.122284244303105,0.9644511095040088,Other,,,,,,
ENSG00000153832,FBXO36,-0.121441999936164,0.9648505137109916,Other,,,,,,
ENSG00000227189,ENSG00000227189,-0.121298670045793,0.9648505137109916,Other,,,,0.658404,0.782536388140162,Other
ENSG00000163879,DNALI1,-0.120971308958004,0.9648505137109916,Other,1.06,0.61597900466563,Other,1.19869,0.551101979604079,Other
ENSG00000202048,SNORD114-20,0.120664731890136,0.9648505137109916,Other,0.2551,0.924660755752586,Other,0.12098,0.969320032353734,Other
ENSG00000183785,TUBA8,0.120759873176159,0.9648505137109916,Other,0.336,0.898029339853301,Other,,,
ENSG00000099290,FAM21A,-0.120114836653315,0.9651213689115185,Other,-0.3818,0.886961104718067,Other,0.21736,0.947613237410072,Other
ENSG00000279010,MIR4534,-0.119740813959689,0.9652343887052496,Other,1.7662,0.311990294117647,Other,,,
ENSG00000130396,MLLT4,-0.119522042134057,0.9652343887052496,Other,,,,,,
ENSG00000243069,ARHGEF26-AS1,0.117845024142183,0.9662102257442412,Other,0.31978,0.903414301430143,Other,0.15412,0.959287362637363,Other
ENSG00000168071,CCDC88B,0.117678167294007,0.9662102257442412,Other,0.51093,0.840518126888217,Other,1.009784,0.637052712384852,Other
ENSG00000278535,DHRS11,-0.118,0.9662102257442412,Other,-3.78198,0.0048868114285714,Other,-3.4685,0.0150722536231884,Other
ENSG00000165891,E2F7,0.117195946086077,0.9662324128874166,Other,,,,,,
ENSG00000171298,GAA,0.117192456020299,0.9662324128874166,Risk SNP,,,,,,
ENSG00000213225,NOC2LP1,0.116436661870161,0.966676595989352,Other,,,,,,
ENSG00000152582,SPEF2,-0.114315610552863,0.967504137978894,Other,-0.1943,0.942253555465258,Other,,,
ENSG00000162669,HFM1,0.112515705521158,0.967504137978894,Other,-0.616,0.802098449823225,Other,-0.29796,0.925670616833789,Other
ENSG00000009950,MLXIPL,-0.114596922889769,0.967504137978894,Other,,,,,,
ENSG00000203663,OR2L2,-0.115204797767853,0.967504137978894,Other,-0.15,0.955986144101346,Other,0.53528,0.834591988656505,Other
ENSG00000110435,PDHX,0.113558804968993,0.967504137978894,Other,0.2631,0.921227243793762,Other,-0.276847,0.928440966010733,Other
ENSG00000257433,ENSG00000257433,0.111879033547508,0.967504137978894,Other,,,,,,
ENSG00000276007,ENSG00000276007,-0.114617678892331,0.967504137978894,Other,0.07446,0.978854269449715,Other,-0.91045,0.677728464419476,Other
ENSG00000156265,MAP3K7CL,0.112699780530954,0.967504137978894,Other,,,,,,
ENSG00000148110,MFSD14B,0.114257699880724,0.967504137978894,Other,0.3263,0.901549071618037,Other,,,
ENSG00000120942,UBIAD1,-0.113348986574413,0.967504137978894,Other,0.398,0.881764897579143,Other,,,
ENSG00000160172,FAM86C2P,0.113422365131121,0.967504137978894,Other,,,,,,
ENSG00000112562,SMOC2,0.112301661082146,0.967504137978894,Other,0.173833,0.948617664730623,Other,,,
ENSG00000074527,NTN4,0.111777834051762,0.967504137978894,Other,,,,,,
ENSG00000233223,ENSG00000233223,0.111882362388951,0.967504137978894,Other,,,,,,
ENSG00000237517,DGCR5,0.112826475366525,0.967504137978894,Other,1.1108,0.593309282529388,Other,,,
ENSG00000226026,ENSG00000226026,0.113158495542908,0.967504137978894,Risk SNP,0.34,0.897565915681463,Risk SNP,,,
ENSG00000169918,OTUD7A,-0.111043939139567,0.9677885303578988,Other,,,,,,
ENSG00000272143,FGF14-AS2,0.110705190960355,0.9677885303578988,Other,,,,,,
ENSG00000171295,ZNF440,-0.110630202028894,0.9677885303578988,Other,-1.341615,0.49338,Other,-1.877631,0.277528392246294,Other
ENSG00000181396,OGFOD3,0.110520425354239,0.9677885303578988,Other,0.30399,0.908097953852852,Other,0.0896,0.976696706192359,Other
ENSG00000085382,HACE1,0.108300809345098,0.9682816692693108,Other,,,,,,
ENSG00000133805,AMPD3,-0.108545314235099,0.9682816692693108,Other,,,,,,
ENSG00000225383,SFTA1P,0.107420079030574,0.9682816692693108,Other,1.4391,0.444486486486487,Other,1.09394,0.596767798466594,Other
ENSG00000196844,PATE2,0.10796546840229,0.9682816692693108,Other,,,,,,
ENSG00000204149,AGAP6,0.109058059080405,0.9682816692693108,Other,0.2446,0.927263466778453,Other,,,
ENSG00000099942,CRKL,-0.109620475413966,0.9682816692693108,Other,,,,,,
ENSG00000197472,ZNF695,-0.10833143782411,0.9682816692693108,Other,-0.395,0.882673327137546,Other,-0.05922,0.98571677503251,Other
ENSG00000250634,LINC01182,0.107793793739621,0.9682816692693108,Other,,,,,,
ENSG00000184949,FAM227A,-0.108196605303556,0.9682816692693108,Other,-0.7564,0.735410218105766,Other,-0.5468,0.829427807486631,Other
ENSG00000129566,TEP1,0.108626037192575,0.9682816692693108,Other,,,,,,
ENSG00000136783,NIPSNAP3A,0.107404639025881,0.9682816692693108,Other,-0.7312,0.748643171806168,Other,-0.7216,0.756224061364554,Other
ENSG00000144647,POMGNT2,0.107022161667829,0.9684097690373892,Other,0.20961,0.937651353568499,Other,-0.71851,0.756302981466559,Other
ENSG00000249592,ENSG00000249592,0.106534992782808,0.9686257421427868,Other,,,,,,
ENSG00000250007,ENSG00000250007,0.105211728216468,0.9691572393068204,Other,-0.94711,0.664016901408451,Other,,,
ENSG00000113805,CNTN3,-0.105427612505041,0.9691572393068204,Other,,,,,,
ENSG00000111321,LTBR,-0.105328573373951,0.9691572393068204,Other,,,,,,
ENSG00000215039,CD27-AS1,0.104945891998903,0.9691872265861878,Other,0.62406,0.798334972677596,Other,1.21863,0.544426642111725,Other
ENSG00000245105,A2M-AS1,-0.10383169441719,0.9691958578729004,Other,,,,,,
ENSG00000136856,SLC2A8,0.103674870222508,0.9691958578729004,Other,,,,-0.8068,0.718734939759036,Other
ENSG00000233008,ENSG00000233008,-0.104266046307984,0.9691958578729004,Other,,,,,,
ENSG00000133983,COX16,0.103555058454634,0.9691958578729004,Other,,,,0.84992,0.702870246085011,Other
ENSG00000119147,C2orf40,-0.104075484117506,0.9691958578729004,Other,2.591157,0.0906092227979275,Other,,,
ENSG00000091640,SPAG7,-0.104612619462108,0.9691958578729004,Other,,,,0.4658,0.860314730094467,Other
ENSG00000273492,ENSG00000273492,-0.101788788233355,0.9700975174483858,Other,1.3056,0.509459825750242,Other,0.8528,0.702347826086957,Other
